应变(%),应力(N/mm^2),力(N),位移(mm),变形Y(mm),变形Z(mm),时间(s),Temperature1(-),Temperature2(-),Temperature3(-),变形X(mm)
-1.719925E-05,94.70322,19187.1,0.6180878,-3.099442E-06,0,123.6748,0.1,0.1,0.1,0
-1.719925E-05,94.70786,19188.04,0.6181335,-3.099442E-06,0,123.6919,0.1,0.1,0.1,0
-1.719925E-05,94.71216,19188.91,0.6182404,-3.099442E-06,0,123.709,0.1,0.1,0.1,0
-1.058415E-05,94.7164,19189.77,0.6183319,-1.907349E-06,0,123.7261,0.1,0.1,0.1,0
-1.058415E-05,94.71975,19190.45,0.6183777,-1.907349E-06,0,123.7427,0.1,0.1,0.1,0
-1.058415E-05,94.72559,19191.63,0.6184845,-1.907349E-06,0,123.7598,0.1,0.1,0.1,0
-1.058415E-05,94.7312,19192.77,0.6185913,-1.907349E-06,0,123.7769,0.1,0.1,0.1,0
-1.058415E-05,94.73792,19194.13,0.6186371,-1.907349E-06,0,123.7939,0.1,0.1,0.1,0
-1.058415E-05,94.74424,19195.41,0.6187286,-1.907349E-06,0,123.811,0.1,0.1,0.1,0
-1.058415E-05,94.75076,19196.73,0.6188354,-1.907349E-06,0,123.8281,0.1,0.1,0.1,0
-1.058415E-05,94.75722,19198.04,0.6189423,-1.907349E-06,0,123.8447,0.1,0.1,0.1,0
